Transaction,OTHERS,beverage,bread,breakfast,breakfast_pastry,condiments,dessert,kids,lunch,snacks,hour,day
4739,0,0,1,0,0,0,0,0,0,0,11,6
4740,1,0,1,0,0,0,0,0,0,0,11,6
4741,0,2,1,0,2,0,0,0,0,0,11,6
4742,1,1,1,0,0,0,0,0,0,0,12,6
4743,0,1,0,0,1,0,0,0,0,0,12,6
4744,0,0,1,0,1,0,0,0,0,0,12,6
4745,0,0,1,0,0,0,0,0,0,0,12,6
4746,0,1,1,0,0,0,0,0,0,0,12,6
4747,0,1,0,0,0,0,0,0,0,0,13,6
4748,1,1,1,0,0,0,1,0,0,0,13,6
4749,0,1,2,1,1,0,0,0,0,0,13,6
4750,1,1,0,1,0,0,1,0,0,0,13,6
4751,0,1,0,0,0,1,0,0,0,0,13,6
4752,1,1,0,0,0,0,1,0,0,0,14,6
4753,2,2,1,0,1,0,0,0,0,0,14,6
4754,0,1,0,0,0,0,1,0,0,0,14,6
4755,1,0,0,0,0,0,0,0,0,0,14,6
4756,1,0,0,0,2,0,0,0,1,0,14,6
4757,0,0,1,0,0,0,0,0,0,0,14,6
4758,0,3,0,0,0,0,0,0,0,0,14,6
4759,0,0,0,0,0,0,1,0,0,0,14,6
4760,1,1,2,0,1,0,1,0,0,0,14,6
4761,1,1,0,0,0,0,1,0,0,0,15,6
4762,0,0,2,0,0,0,0,0,0,0,15,6
4763,0,1,2,0,0,0,0,0,0,0,15,6
4764,0,1,0,0,0,0,1,0,0,0,15,6
4765,0,0,2,0,1,0,0,0,0,0,15,6
4766,1,2,0,0,0,0,1,0,0,0,15,6
4767,1,1,0,0,0,0,0,0,0,0,16,6
4768,0,0,1,0,0,0,0,0,0,0,16,6
4769,0,2,0,0,1,0,1,0,0,0,16,6
4770,0,2,1,0,0,0,2,0,0,0,16,6
4771,0,1,0,0,1,0,0,0,0,0,8,0
4772,1,0,1,0,0,0,0,0,0,0,9,0
4773,1,0,0,0,0,0,0,0,0,0,9,0
4774,0,0,1,0,0,0,0,0,0,0,9,0
4775,0,1,0,0,0,0,0,0,0,0,9,0
4776,0,0,1,0,0,0,0,0,0,0,9,0
4777,0,0,1,0,0,0,0,0,0,0,9,0
4778,0,0,1,0,0,0,0,0,0,0,9,0
4779,0,0,2,0,0,0,1,0,0,0,10,0
4780,0,1,0,0,0,0,0,0,0,0,10,0
4781,0,1,0,0,0,0,0,0,0,0,10,0
4782,0,1,0,0,1,0,1,0,0,0,10,0
4783,0,2,1,0,0,0,1,0,0,0,10,0
4784,0,2,0,0,0,0,1,0,0,0,10,0
4785,0,0,1,0,0,0,0,0,0,0,10,0
4786,0,1,0,0,0,0,0,0,0,0,10,0
4787,0,1,0,0,0,0,1,0,0,0,10,0
4788,0,1,0,0,0,0,1,0,0,0,11,0
4789,0,1,0,0,0,0,0,0,0,0,11,0
4790,0,0,1,0,1,0,0,0,0,0,12,0
4791,0,2,0,0,1,0,0,0,0,0,12,0
4792,0,0,1,0,0,0,1,0,0,0,12,0
4793,0,0,0,0,0,0,0,0,1,0,12,0
4794,0,1,0,0,0,0,0,0,0,0,12,0
4795,0,0,1,0,0,0,0,0,0,0,12,0
4796,0,0,1,0,0,0,0,0,0,0,12,0
4797,0,0,1,0,0,0,0,0,0,0,12,0
4798,0,2,0,0,0,0,0,0,0,0,13,0
4799,0,1,0,0,0,0,0,0,0,0,13,0
4800,0,1,1,0,0,0,0,0,0,0,13,0
4801,0,1,0,0,0,0,0,0,0,0,13,0
4802,1,1,0,0,0,0,0,0,0,0,14,0
4803,1,0,1,0,0,0,0,0,0,0,14,0
4804,0,0,1,0,1,0,1,0,0,0,15,0
4805,0,0,0,0,1,0,0,0,0,0,15,0
4806,0,1,0,0,0,0,0,0,0,0,15,0
4807,0,1,1,0,0,0,0,0,0,0,15,0
4808,0,2,0,0,0,0,0,0,0,0,15,0
4810,1,0,0,0,0,0,0,0,0,0,16,0
4811,0,0,0,0,0,0,1,0,0,0,16,0
4812,0,0,0,0,1,0,0,0,0,0,16,0
4813,0,0,1,0,0,0,1,0,0,0,16,0
4814,0,0,1,0,0,0,0,0,0,0,16,0
4816,0,1,0,0,1,0,0,0,0,0,9,1
4817,0,3,0,0,0,0,0,0,0,0,9,1
4818,0,1,1,0,0,0,0,0,0,0,9,1
4819,0,2,0,0,0,0,0,0,0,0,9,1
4820,0,1,0,0,1,0,0,0,0,0,9,1
4821,0,0,1,0,0,0,0,0,1,0,9,1
4822,0,2,0,0,0,0,1,0,0,0,9,1
4823,0,0,1,0,1,0,0,0,0,0,10,1
4824,0,0,1,0,0,0,0,0,0,0,10,1
4825,0,1,0,0,0,0,0,0,0,0,11,1
4826,0,2,0,0,0,0,0,0,0,0,11,1
4827,0,0,0,0,0,0,1,0,0,0,11,1
4828,0,0,1,0,0,0,1,0,0,0,11,1
4830,0,1,0,0,0,0,0,0,0,0,11,1
4831,0,2,0,0,0,0,0,0,0,0,12,1
4832,0,1,0,0,0,0,1,0,0,0,12,1
4833,1,0,1,0,0,0,0,0,0,0,12,1
4834,0,2,1,0,0,0,0,0,1,0,12,1
4835,1,2,0,0,0,0,1,0,1,0,13,1
4836,0,0,1,0,0,0,0,0,0,0,13,1
4837,0,0,0,0,0,0,1,0,1,0,13,1
4838,0,1,0,0,0,0,0,0,2,0,13,1
4839,2,1,1,0,1,0,1,0,0,0,13,1
4840,1,0,0,0,0,0,0,0,0,0,13,1
4841,0,1,1,0,0,0,2,0,0,0,13,1
4842,2,1,0,0,0,0,0,0,0,0,13,1
4843,0,1,1,0,0,0,1,0,2,0,13,1
4844,0,1,2,0,0,0,0,0,0,0,13,1
4845,0,1,0,0,0,0,1,0,0,0,14,1
4846,2,1,0,0,0,0,2,0,0,0,14,1
4847,0,2,0,0,0,0,0,0,1,0,14,1
4848,0,1,0,0,1,0,0,0,0,0,14,1
4849,0,1,0,0,0,0,0,0,0,0,15,1
4850,0,1,0,0,0,0,0,0,0,0,15,1
4851,0,1,0,0,0,0,0,0,0,0,15,1
4852,0,1,0,0,0,0,1,0,1,0,15,1
4853,0,1,0,0,0,0,0,0,0,0,15,1
4854,0,1,0,0,0,0,0,0,0,0,15,1
4855,0,1,0,0,0,0,0,0,0,0,15,1
4856,0,1,0,0,0,0,0,0,0,0,16,1
4857,0,1,1,0,0,0,1,0,0,0,16,1
4858,0,0,1,0,0,0,0,0,0,0,16,1
4859,0,1,0,0,0,0,0,0,0,0,17,1
4860,0,0,1,0,0,0,0,0,0,0,8,2
4861,0,1,0,0,0,0,0,0,0,0,8,2
4862,0,0,1,0,0,0,0,0,0,0,9,2
4863,0,3,0,0,1,0,1,0,0,0,9,2
4864,0,0,1,0,0,0,0,0,0,0,9,2
4865,0,0,2,0,0,0,0,0,0,0,9,2
4866,1,0,0,0,0,0,0,0,0,0,9,2
4867,0,1,0,0,0,0,0,0,0,0,10,2
4868,1,2,0,0,0,0,0,0,0,0,10,2
4869,0,2,0,0,1,0,0,0,0,0,10,2
4870,0,0,1,0,0,0,0,0,0,0,10,2
4871,0,2,0,0,2,0,0,0,0,0,10,2
4872,0,2,0,0,0,0,0,0,0,0,10,2
4873,0,2,0,0,0,0,1,0,0,0,10,2
4874,0,1,0,0,1,0,0,0,1,0,11,2
4875,0,0,0,0,0,0,1,0,1,0,11,2
4876,0,0,0,0,0,0,0,0,1,0,12,2
4877,0,0,2,0,0,0,0,0,0,0,13,2
4878,0,2,0,0,0,0,0,0,1,1,13,2
4879,0,2,0,0,0,0,0,0,2,0,13,2
4880,0,1,0,0,0,0,1,0,0,0,14,2
4881,0,1,0,0,0,0,1,0,0,0,14,2
4882,0,0,0,0,0,0,1,0,0,0,15,2
4883,0,3,0,0,0,0,1,0,0,0,15,2
4884,1,1,0,0,0,0,0,0,0,0,15,2
4885,0,1,0,0,0,0,0,0,1,0,15,2
4886,0,2,0,0,1,0,1,1,0,0,15,2
4887,1,1,1,0,1,0,1,0,0,0,16,2
4888,0,2,0,0,0,0,1,0,0,0,16,2
4889,0,0,0,0,0,0,1,0,0,0,16,2
4890,0,1,0,0,0,0,1,0,0,0,16,2
4891,0,3,0,0,0,0,2,0,0,0,16,2
4892,0,1,0,0,0,0,1,0,0,0,17,2
4893,0,0,1,0,0,0,1,0,0,0,18,2
4894,0,1,1,0,1,0,0,0,0,0,8,3
4895,0,1,0,0,0,0,0,0,1,0,9,3
4896,1,2,0,1,0,0,0,0,1,0,9,3
4897,0,1,0,0,1,0,0,0,0,0,9,3
4898,0,0,1,0,0,0,0,0,0,0,9,3
4899,0,1,0,0,0,0,0,0,0,0,9,3
4900,0,1,1,0,0,0,0,0,0,0,10,3
4901,0,2,0,0,1,0,0,0,0,0,10,3
4902,0,0,1,0,0,0,0,0,0,0,10,3
4903,1,0,0,0,0,0,0,0,0,0,10,3
4904,0,0,1,0,0,0,1,0,0,0,10,3
4905,0,0,1,0,0,0,0,0,0,0,10,3
4906,0,2,0,0,0,0,1,0,0,0,10,3
4907,0,1,0,0,1,0,1,0,0,0,10,3
4908,0,1,0,0,0,0,0,0,0,0,10,3
4909,1,2,0,0,0,0,1,0,0,0,11,3
4910,1,0,0,0,0,0,0,0,0,0,11,3
4911,0,0,0,0,1,0,1,0,0,0,11,3
4912,0,3,0,0,1,0,1,0,0,0,11,3
4913,0,1,0,0,0,0,0,0,0,0,11,3
4914,0,1,0,0,0,0,0,0,0,0,11,3
4915,0,2,0,0,0,0,0,0,0,0,11,3
4916,0,1,0,0,0,0,0,0,0,0,11,3
4917,0,1,0,0,1,0,0,0,0,0,11,3
4918,0,1,0,0,0,0,1,0,0,0,11,3
4919,1,0,1,0,0,0,0,0,0,0,11,3
4920,0,0,2,0,0,0,0,0,0,0,11,3
4921,0,2,0,0,0,0,1,0,0,0,11,3
4922,0,0,0,0,0,0,0,0,1,0,11,3
4923,0,1,0,0,0,0,0,0,0,0,12,3
4924,0,2,0,0,1,0,0,0,0,1,12,3
4925,0,1,0,0,0,0,0,0,0,0,12,3
4926,1,0,0,0,0,0,0,0,0,0,12,3
4927,0,1,0,0,0,0,0,0,1,0,12,3
4928,0,0,1,0,0,0,0,0,0,0,12,3
4929,0,0,1,0,1,0,0,0,0,0,12,3
4930,0,2,0,0,0,0,0,0,1,0,13,3
4931,1,1,0,0,0,0,0,0,1,0,13,3
4932,0,2,0,0,1,0,0,0,1,0,13,3
4933,0,1,2,0,1,0,2,0,2,0,13,3
4934,0,1,1,0,1,0,0,0,1,0,13,3
4935,0,0,1,0,0,0,0,0,0,0,13,3
4936,0,2,0,0,0,0,1,0,0,0,14,3
4937,0,2,0,0,0,0,0,0,2,0,14,3
4938,0,2,0,0,0,0,0,0,0,0,14,3
4939,0,0,1,0,0,0,0,0,0,0,14,3
4940,0,1,0,0,0,0,0,0,0,0,14,3
4941,0,0,1,0,0,0,0,0,0,0,14,3
4942,0,1,0,0,0,0,0,0,0,0,15,3
4943,1,1,2,0,0,0,0,0,0,0,15,3
4944,0,1,0,0,0,0,0,0,0,0,15,3
4945,1,2,0,0,0,0,0,0,0,0,15,3
4946,0,1,1,0,0,0,1,0,0,0,15,3
4948,1,0,0,0,0,0,0,0,0,0,17,3
4949,1,1,1,0,0,0,0,0,0,0,8,4
4950,0,1,1,0,0,0,0,0,0,0,8,4
4951,0,2,1,0,0,0,0,0,0,0,8,4
4952,0,1,1,0,0,0,0,0,0,0,8,4
4953,0,1,0,0,0,0,0,0,0,0,8,4
4954,0,1,1,0,0,0,0,0,0,0,8,4
4955,0,1,0,0,1,0,0,0,0,0,9,4
4956,0,1,0,0,0,0,0,0,0,0,9,4
4957,0,0,0,0,0,0,1,0,0,0,9,4
4958,0,0,1,0,1,0,0,0,0,0,9,4
4959,0,1,0,0,0,0,0,0,0,0,9,4
4960,0,0,1,0,0,0,0,0,0,0,9,4
4961,1,0,0,0,0,0,0,0,0,0,9,4
4962,0,3,1,0,0,0,1,0,0,0,9,4
4963,0,2,0,0,1,0,0,0,0,0,10,4
4964,0,1,0,0,0,0,0,0,0,0,10,4
4965,1,0,1,0,0,0,0,0,0,0,10,4
4966,0,1,1,1,0,0,0,0,0,0,10,4
4967,1,1,1,0,1,0,0,0,1,0,10,4
4968,0,2,0,0,1,0,0,0,0,0,11,4
4969,0,2,1,0,2,0,0,0,0,0,11,4
4971,0,0,1,0,0,0,0,0,0,0,11,4
4972,0,0,1,0,0,0,0,0,0,0,11,4
4973,0,0,0,0,2,0,0,0,0,0,11,4
4974,1,0,0,0,0,0,0,0,0,0,12,4
4975,0,2,0,0,1,0,0,0,0,0,12,4
4976,0,2,0,0,0,0,0,0,0,0,12,4
4977,0,0,1,0,0,0,0,0,0,0,12,4
4978,0,0,1,0,0,0,0,0,0,0,12,4
4979,0,1,0,0,1,0,0,0,0,0,12,4
4980,0,0,1,0,0,0,0,0,0,0,12,4
4981,0,0,0,0,0,0,0,0,1,0,12,4
4982,0,3,0,0,0,0,0,0,0,0,12,4
4983,0,2,0,0,1,0,0,0,0,0,12,4
4984,1,0,1,0,1,0,1,0,0,0,12,4
4985,0,1,0,0,1,0,0,0,0,0,13,4
4986,0,2,0,0,0,0,0,0,2,0,13,4
4987,0,0,0,0,0,0,1,0,1,0,13,4
4988,0,1,0,0,0,0,0,0,1,0,13,4
4989,0,1,1,0,0,0,0,0,0,0,13,4
4990,0,0,0,0,0,0,0,0,1,0,13,4
4991,0,1,2,0,0,0,0,0,0,0,13,4
4992,0,1,0,0,0,0,0,0,0,0,13,4
4993,0,1,0,0,0,0,0,0,1,0,13,4
4994,0,1,0,0,0,0,0,0,0,0,14,4
4995,0,0,0,0,1,0,0,0,0,0,14,4
4996,0,1,0,0,0,0,0,0,0,0,14,4
4997,0,1,0,0,0,0,0,0,0,0,14,4
4998,0,0,0,0,0,0,1,0,0,0,14,4
4999,0,1,0,0,0,0,1,0,0,0,14,4
5000,0,1,1,0,0,0,0,0,0,0,14,4
5001,0,0,1,0,0,0,0,0,0,0,14,4
5002,0,0,1,0,1,0,0,0,0,0,14,4
5003,0,1,1,0,0,0,0,0,0,0,15,4
5004,0,2,0,0,0,0,1,0,0,0,15,4
5005,0,0,1,0,1,0,0,0,0,0,15,4
5006,1,1,0,0,0,0,0,0,0,0,15,4
5007,0,1,0,0,0,0,0,0,0,0,15,4
5008,0,1,1,0,0,0,0,0,1,0,15,4
5009,0,1,0,0,1,0,0,0,0,0,15,4
5010,0,0,1,0,0,0,0,0,0,0,16,4
5011,1,2,0,0,1,0,0,0,0,0,16,4
5012,0,1,0,0,1,0,0,0,0,0,16,4
5013,0,1,0,0,0,0,2,0,0,0,16,4
5014,0,1,0,0,0,0,0,0,1,0,16,4
5015,0,1,0,0,0,0,1,0,0,0,16,4
5016,0,0,0,0,0,0,1,0,0,0,16,4
5017,1,0,0,0,0,0,0,0,0,0,16,4
5018,0,0,1,0,0,0,0,0,0,0,17,4
5019,0,0,1,0,0,0,0,0,0,0,8,5
5020,0,1,0,0,1,0,0,0,0,0,8,5
5021,0,1,0,0,1,0,0,0,0,0,8,5
5022,0,1,0,0,2,0,0,0,0,0,9,5
5023,1,1,0,0,0,0,0,0,0,0,9,5
5024,0,0,0,0,0,0,1,0,0,0,9,5
5025,0,0,0,0,1,0,0,0,0,0,9,5
5026,0,1,0,0,0,0,0,0,0,0,9,5
5027,1,0,0,0,0,0,0,0,0,0,9,5
5028,0,0,1,0,0,0,1,0,0,0,9,5
5029,0,1,0,0,0,0,1,0,0,0,9,5
5030,0,0,2,0,0,0,1,0,0,0,9,5
5031,0,0,1,0,0,0,0,0,0,0,9,5
5032,0,0,1,0,1,0,0,0,0,0,10,5
5033,0,0,1,0,1,0,0,0,0,0,10,5
5034,0,1,0,0,0,0,0,0,0,0,10,5
5035,0,2,0,0,2,0,0,0,0,0,10,5
5036,1,1,0,0,0,0,0,0,0,0,10,5
5037,0,1,0,0,0,0,1,0,0,0,10,5
5038,0,0,1,0,1,0,0,0,0,0,10,5
5039,0,1,0,0,1,0,0,0,0,0,10,5
5040,0,1,0,0,0,0,0,0,0,0,10,5
5041,1,1,0,0,0,0,1,0,0,0,10,5
5042,0,0,0,0,0,0,1,0,0,0,11,5
5043,1,2,1,0,0,0,0,0,0,0,11,5
5044,0,0,0,0,0,0,1,0,0,0,11,5
5045,0,0,0,0,1,0,0,0,0,0,11,5
5046,1,0,0,0,0,0,0,0,0,0,11,5
5047,1,0,0,0,0,0,0,0,0,0,11,5
5048,0,4,0,0,0,0,1,0,0,0,11,5
5049,2,0,1,0,0,0,1,0,0,0,11,5
5050,0,1,0,0,1,0,1,0,0,0,11,5
5051,0,1,0,0,0,0,0,0,0,0,11,5
5052,1,2,1,0,0,0,2,0,0,0,11,5
5054,0,1,0,0,1,0,1,0,0,0,11,5
5055,0,1,0,1,0,0,0,0,0,0,11,5
5056,0,1,0,0,0,0,1,0,0,0,11,5
5057,1,1,0,0,1,0,0,0,0,0,11,5
5058,0,0,1,0,0,0,0,0,0,0,11,5
5059,1,1,0,0,0,0,0,0,0,0,12,5
5060,0,1,1,0,0,0,0,0,0,0,12,5
5061,1,3,1,0,1,0,1,0,0,0,12,5
5062,3,3,1,0,1,0,0,0,0,0,12,5
5063,0,0,1,0,0,0,0,0,0,0,12,5
5064,1,0,0,0,0,0,0,0,0,0,12,5
5065,0,0,1,0,0,0,0,0,0,0,12,5
5066,0,0,0,0,0,0,1,0,0,0,12,5
5067,0,0,1,0,0,0,0,0,0,0,12,5
5068,0,0,1,0,0,0,0,0,0,0,12,5
5069,2,1,0,0,0,0,0,0,0,0,12,5
5070,0,0,1,0,0,0,0,0,0,0,12,5
5071,0,0,1,0,0,0,0,0,0,0,12,5
5072,0,0,0,0,1,0,1,0,0,0,12,5
5073,1,0,0,0,0,0,1,0,0,0,12,5
5074,1,0,0,0,0,0,0,0,0,0,12,5
5075,0,0,0,0,0,0,0,0,1,0,13,5
5076,0,1,0,0,0,0,0,0,0,0,13,5
5077,0,2,0,0,0,0,0,0,0,0,13,5
5078,0,2,0,0,0,0,0,0,0,0,13,5
5079,1,1,1,0,0,0,1,0,1,0,13,5
5080,1,1,0,0,0,0,1,0,1,0,13,5
5081,0,0,0,0,0,0,1,0,0,0,14,5
5082,0,1,1,0,0,0,1,0,1,0,14,5
5083,1,1,0,0,0,0,0,0,0,0,14,5
5084,1,0,0,0,0,0,1,0,0,0,14,5
5085,1,0,0,0,0,0,0,0,0,0,14,5
5086,0,0,1,1,0,0,0,0,0,0,14,5
5087,0,1,0,0,0,0,0,0,0,0,14,5
5088,1,0,0,0,0,0,0,0,0,0,14,5
5089,0,1,1,0,0,0,1,0,0,0,14,5
5090,1,1,1,0,0,1,1,0,1,0,14,5
5092,1,1,0,1,0,0,0,0,0,0,14,5
5093,0,0,1,0,0,0,0,0,0,0,14,5
5094,0,2,0,0,0,0,1,0,0,0,14,5
5095,1,0,1,0,0,0,0,0,0,0,15,5
5096,0,1,1,0,0,0,0,0,0,0,15,5
5097,0,0,0,0,0,1,0,0,0,0,15,5
5098,0,1,0,1,1,0,0,0,0,0,15,5
5099,0,2,1,0,0,0,1,0,0,0,15,5
5100,1,2,0,0,0,1,2,0,0,0,15,5
5101,0,0,0,0,0,0,1,0,0,0,15,5
5102,0,1,0,0,0,0,0,0,0,0,15,5
5103,0,1,1,0,1,0,0,0,0,0,15,5
5104,0,0,0,0,0,0,1,0,0,0,15,5
5105,0,0,2,1,0,0,0,0,0,0,15,5
5106,0,1,1,0,0,0,0,0,0,0,15,5
5107,0,0,0,0,0,0,1,0,0,0,16,5
5108,0,0,0,0,1,0,1,0,0,0,16,5
5109,0,0,0,0,0,0,1,0,0,0,16,5
5110,0,2,0,0,0,0,0,0,0,0,16,5
5111,0,1,0,1,0,0,0,0,0,0,16,5
5112,0,1,0,0,0,0,0,0,0,0,16,5
5113,0,3,0,0,0,0,1,0,0,0,16,5
5114,0,1,1,0,0,0,1,0,0,0,16,5
5115,0,0,1,0,0,0,0,0,0,0,9,6
5116,0,2,0,0,1,0,1,0,0,0,9,6
5117,0,2,0,0,1,0,1,0,0,0,9,6
5118,0,1,0,0,0,0,0,0,0,0,9,6
5119,0,1,0,0,0,0,1,0,0,0,9,6
5120,1,0,0,0,0,0,0,0,0,0,9,6
5121,1,3,0,0,1,0,1,0,0,0,9,6
5122,0,1,0,0,1,0,0,0,0,0,10,6
5123,0,1,1,0,0,0,0,0,0,0,10,6
5124,0,1,0,0,0,0,0,0,0,0,10,6
5125,0,2,1,0,0,0,0,0,0,0,10,6
5126,0,1,0,0,0,0,0,0,0,0,10,6
5127,0,1,2,0,0,0,0,0,0,0,10,6
5128,0,0,1,1,0,0,0,0,0,0,10,6
5129,0,0,1,0,0,0,0,0,0,0,10,6
5130,0,1,2,1,1,0,0,0,0,0,10,6
5131,0,0,0,0,1,0,0,0,0,0,10,6
5132,0,0,1,0,0,0,0,0,0,0,10,6
5133,0,1,2,0,0,0,0,0,0,0,10,6
5134,1,2,1,0,0,0,0,0,0,0,10,6
5135,0,0,0,0,1,0,0,0,0,0,11,6
5136,0,0,0,0,1,0,0,0,0,0,11,6
5137,0,2,2,0,0,0,0,0,0,0,11,6
5138,0,0,1,0,0,0,1,0,0,0,11,6
5139,1,1,0,0,0,0,1,0,0,0,11,6
5140,0,1,1,0,0,0,1,0,0,0,11,6
5141,0,2,1,0,0,0,0,0,0,0,11,6
5142,0,1,1,0,0,0,1,0,0,0,11,6
5143,0,1,0,0,0,0,0,0,0,0,11,6
5144,0,1,0,0,0,0,1,0,0,0,12,6
5145,0,2,0,0,0,0,0,0,0,0,12,6
5146,2,2,1,0,0,0,0,0,0,0,12,6
5147,0,1,0,0,0,0,0,0,0,0,12,6
5148,0,0,1,0,0,0,0,0,0,0,12,6
5149,1,0,0,0,0,0,0,0,0,0,12,6
5150,1,3,0,0,0,0,0,0,0,0,12,6
5151,0,0,2,0,2,0,1,0,0,0,12,6
5152,0,1,0,0,1,0,0,0,1,0,12,6
5153,0,1,0,0,1,0,1,0,0,0,12,6
5154,0,1,0,0,0,0,1,0,1,0,12,6
5155,1,1,1,0,0,0,1,0,0,0,13,6
5156,0,0,0,0,0,0,0,0,1,0,13,6
5157,0,0,0,0,0,0,0,0,1,0,13,6
5158,0,0,0,1,1,0,0,0,0,0,13,6
5159,0,0,1,0,0,0,0,0,0,0,13,6
5160,2,0,0,0,0,0,3,0,0,0,13,6
5161,0,3,0,0,0,1,0,0,3,0,13,6
5162,0,2,0,0,0,0,1,0,0,0,13,6
5163,0,0,0,0,0,0,1,0,0,0,14,6
5164,0,2,0,0,0,0,0,0,0,0,14,6
5165,1,3,0,0,0,0,0,0,0,0,14,6
5166,0,1,1,0,0,0,0,0,0,0,14,6
5167,0,2,1,0,0,0,0,0,1,0,14,6
5168,0,1,1,0,0,0,1,0,0,0,14,6
5169,1,2,0,1,0,0,0,0,0,0,14,6
5170,0,1,0,0,0,0,1,0,1,0,14,6
5171,0,1,0,0,0,0,0,0,0,0,14,6
5172,0,0,0,0,0,0,0,0,1,0,15,6
5173,0,2,0,0,0,0,0,0,2,0,15,6
5174,0,1,1,0,0,0,0,0,0,0,15,6
5175,0,1,0,0,0,0,0,0,0,0,15,6
5176,1,1,1,0,1,0,2,0,0,0,15,6
5177,1,1,0,0,0,0,0,0,0,0,15,6
5178,0,0,1,0,0,0,0,0,0,0,15,6
5179,0,2,1,0,0,0,1,0,0,0,15,6
5180,0,0,1,0,0,0,0,0,0,0,8,0
5181,0,0,1,0,0,0,0,0,0,0,8,0
5182,0,2,0,0,0,0,0,0,0,0,9,0
5183,0,1,0,0,0,0,0,0,0,0,9,0
5184,0,1,1,0,0,0,0,0,0,0,9,0
5185,0,2,0,0,0,0,0,0,1,0,9,0
5187,0,3,0,0,0,0,0,0,0,0,10,0
5188,0,0,0,0,0,0,1,0,0,0,11,0
5189,1,2,1,0,0,1,1,0,0,0,11,0
5190,0,1,1,0,1,0,0,0,0,0,11,0
5191,0,1,1,0,0,0,0,0,0,0,11,0
5192,0,0,1,0,0,0,0,0,1,0,12,0
5193,0,1,0,0,0,0,0,0,0,0,12,0
5194,0,1,0,0,0,0,1,0,1,0,12,0
5195,1,0,0,0,1,0,0,0,0,0,12,0
5196,0,1,0,0,0,0,0,0,1,0,12,0
5197,0,0,1,0,0,0,0,0,1,0,12,0
5198,0,2,0,0,0,0,0,0,0,0,12,0
5199,0,0,0,1,0,0,1,0,0,0,12,0
5200,0,2,0,0,0,0,1,0,0,0,12,0
5201,0,0,0,0,0,0,2,0,0,0,12,0
5202,1,1,0,0,0,0,2,0,0,0,12,0
5203,0,0,0,0,0,0,1,0,0,0,12,0
5204,0,0,0,0,0,0,1,0,0,0,13,0
5205,0,2,0,0,0,0,2,0,2,0,13,0
5206,0,1,0,0,0,0,1,0,0,0,13,0
5207,0,0,1,0,0,0,0,0,0,0,13,0
5208,0,1,0,0,0,0,1,0,2,1,13,0
5209,0,1,0,0,0,0,0,0,1,0,13,0
5210,1,1,1,0,0,0,1,0,0,0,13,0
5211,0,1,0,0,0,0,0,0,0,0,13,0
5212,0,0,1,0,0,0,0,0,0,0,13,0
5213,0,1,0,0,0,0,0,0,0,0,14,0
5214,0,1,0,0,0,0,0,0,0,0,14,0
5215,0,1,1,0,0,0,0,0,0,0,14,0
5216,0,1,1,0,0,0,1,0,0,0,14,0
5217,0,2,0,0,1,0,0,0,0,0,15,0
5218,0,0,0,0,0,0,1,0,0,0,15,0
5219,0,3,0,0,0,0,1,0,1,0,15,0
5220,0,1,0,0,0,0,1,0,0,0,15,0
5221,0,2,0,0,0,0,0,0,1,0,15,0
5222,0,2,0,0,0,0,1,0,0,0,16,0
5223,0,2,1,0,0,0,1,0,0,0,16,0
5224,0,1,0,0,0,0,0,0,0,0,16,0
5225,0,3,0,0,0,0,2,0,0,0,16,0
5226,0,1,0,0,0,0,1,0,0,0,16,0
5227,0,0,1,0,0,0,0,0,0,0,8,1
5228,0,0,1,0,0,0,0,0,0,0,8,1
5229,0,0,1,0,0,0,0,0,0,0,8,1
5230,0,2,0,0,1,0,0,0,0,0,9,1
5231,0,1,0,0,0,0,0,0,0,0,9,1
5232,0,1,2,0,0,0,0,0,0,0,9,1
5233,0,0,1,0,0,0,0,0,0,0,9,1
5234,0,2,0,0,0,0,0,0,0,0,10,1
5235,0,1,0,0,0,0,0,0,0,0,10,1
5236,0,1,0,0,0,0,0,0,0,0,10,1
5237,0,1,0,0,0,0,0,0,0,0,10,1
5238,0,0,1,0,0,0,1,0,0,0,10,1
5239,0,0,1,0,0,0,0,0,0,0,11,1
5240,0,0,1,0,0,0,0,0,0,0,11,1
5241,0,0,1,0,0,0,0,0,0,0,11,1
5242,1,0,0,0,0,0,0,0,0,0,11,1
5243,0,2,0,0,0,0,0,0,0,0,11,1
5244,0,0,1,0,0,0,0,0,0,0,11,1
5245,1,0,0,0,0,0,0,0,0,0,11,1
5247,1,1,0,0,0,0,0,0,0,0,11,1
5248,0,1,0,0,0,0,0,0,0,0,11,1
5249,0,1,1,0,1,0,0,0,0,0,11,1
5250,0,2,0,0,2,0,0,0,0,0,11,1
5251,0,0,0,0,0,0,1,0,0,0,11,1
5252,0,0,0,0,0,0,0,0,1,0,12,1
5253,0,1,0,0,0,0,0,0,0,0,12,1
5254,0,0,0,0,0,0,0,0,1,0,12,1
5255,1,1,1,0,0,0,0,0,1,0,12,1
5256,1,1,0,0,0,0,0,0,0,0,12,1
5257,1,1,0,0,0,0,0,0,0,0,12,1
5258,0,0,0,0,0,0,0,0,1,0,12,1
5259,0,0,1,0,0,0,0,0,0,0,12,1
5260,1,2,0,0,0,0,0,0,1,0,12,1
5261,0,1,2,0,1,0,1,0,0,0,12,1
5262,0,0,1,0,0,0,0,0,0,0,12,1
5263,0,0,0,0,0,0,0,0,1,0,13,1
